"","GEM ID","Kingdom","Genus","Species.strain","Citation","Source","Filepath","Match criteria","Species of interest","pH sensitive","Temperature sensitive","Functional in COMETS?","db_name","cultivatedCrops","deciduousForest","dwarfScrub","emergentHerbaceousWetlands","evergreenForest","grasslandHerbaceous","mixedForest","pastureHay","sedgeHerbaceous","shrubScrub","woodyWetlands"
"2124","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces cyaneogriseus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2125",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Brachybacterium vulturis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2126",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Schaalia sp. 19OD2882","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2127",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Lampropedia puyangensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2128",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Anaerolineales bacterium UBA5796","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2129",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinomadura atramentaria","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2130",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mesorhizobium sp. SARCC-RB16n","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2131","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces mexicanus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2132","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces mexicanus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2133",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Agrococcus casei","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2134",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Thiothrix fructosivorans","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2135",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pseudoroseicyclus tamaricis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2136",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Glycomyces paridis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2137",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Candidatus Halobonum tyrrellensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2138",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Methylomarinum vadi","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2139",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micrococcus flavus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2140",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Thiotrichaceae bacterium UBA4486","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2141",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Amycolatopsis pithecellobii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2142",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Protofrankia coriariae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2143",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Dyella tabacisoli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2144","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces typhae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2145","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces typhae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2146","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. TSRI0281","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2147","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. TSRI0281","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2148",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Prescottella subtropica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2149",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mucilaginibacter gossypii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2150",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Butyricicoccus sp. OM04-18BH","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2151",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardioides dongkuii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2152",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Bowdeniella nasicola","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2153",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Runella aurantiaca","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2154",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora sonchi","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2155",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Segeticoccus rhizosphaerae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2156",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cellulomonas biazotea","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2157","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. ISL-11","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2158","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. ISL-11","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2159",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Olsenella sp. An293","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2160",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Mucilaginibacter sp. 14171R-50","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2161",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Fibrobacterales bacterium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2162",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardioides yefusunii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2163",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Subtercola sp. Z020","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2164",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardioides humilatus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2165",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Yimella sp. cx-51","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2166",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Leucobacter exalbidus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2167",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Rhodanobacter sp. A1T4","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2168",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Frigoribacterium sp. Leaf186","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2169","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. W1SF4","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2170","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. W1SF4","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2171",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Amycolatopsis alba","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2172","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. SA15","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2173","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. SA15","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2174",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","bacterium HR28","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2175",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Chitinophaga qingshengii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2176",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Cryobacterium frigoriphilum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2177","iRZ1179","Bacteria","Paenarthrobacter","aurescens TC1","Ofaim et al. 2020","Supp Table 2","/projectnb/talbot-lab-data/metabolic_models/curated_models/iRZ1179/","Genus","Paenarthrobacter ureafaciens","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2178",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardia anaemiae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2179","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces aurantiacus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2180","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces aurantiacus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2181",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Curtobacterium sp. MCBA15_008","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2182","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. BK239","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2183","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. BK239","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2184",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nigerium sp.","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2185",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Bosea sp. CS1GBMeth4","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2186",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Nocardioides scoriae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2187",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Aureimonas sp. Leaf427","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2188",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Lysobacter defluvii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2189",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Elioraea tepidiphila","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2190",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Symbiobacterium thermophilum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2191",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","uncultured Flavobacteriales bacterium","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2192",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinoplanes xinjiangensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2193",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Blastococcus sp. TF02A-30","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2194","NWI","Bacteria","Nitrobacter","winogradskyi","Octavio-Perez et al. 2020","generated from emailed Excel","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/NWI_v3.xml","Genus","Nitrobacter sp. 62-23","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2195","NHA","Bacteria","Nitrobacter","hamburgensis","Octavio-Perez et al. 2021","generated from emailed Excel","/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/NHA_v3.xml","Genus","Nitrobacter sp. 62-23","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2196",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinomyces respiraculi","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2197",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Halopolyspora algeriensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2198",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Methylobacterium tarhaniae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2199",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora gifhornensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2200",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Methylobacterium sp. 4-46","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2201",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora viridifaciens","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2202","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. RLB1-33","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2203","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. RLB1-33","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2204",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Modestobacter caceresii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2205",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Agromyces cerinus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2206",NA,"Bacteria","Arthrobacter","aurescens TC1","Xu et al. 2019",NA,"/projectnb2/talbot-lab-data/metabolic_models/curated_models/raphy/","Genus","Arthrobacter sp. 49Tsu3.1M3","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2207",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Microbacterium protaetiae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2208",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sphingomonas endophytica","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2209",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Polaromonas sp. C04","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2210",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Oxalicibacterium solurbis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2211",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinomyces urogenitalis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2212",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Marinilabilia salmonicolor","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2213","iCW773","Bacteria","Corynebacterium","glutamicum","Zhang et al. 2017","paper supplement",NA,"Genus","Corynebacterium frankenforstense","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2214",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Micromonospora arida","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2215",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Gulosibacter macacae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2216",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pinibacter aurantiacus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2217",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Pontibacter sp. SGAir0037","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2218",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Kitasatospora setae","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2219",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Acetobacter farinalis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2220",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Microbacterium foliorum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2221",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Phycicoccus endophyticus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2222",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Curtobacterium citreum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2223",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Kutzneria viridogrisea","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2224",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Deinococcus metalli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2225","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. ADI96-02","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2226","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. ADI96-02","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2227",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Salella cibi","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2228",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Paraburkholderia sartisoli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2229","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces jumonjinensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2230","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces jumonjinensis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2231",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Acidipropionibacterium virtanenii","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2232","salb","Bacteria","Streptomyces","albidoflavus (albus J1074)","Sulheim et al. 2020","SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/","Genus","Streptomyces sp. JHA26","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2233","sco","Bacteria","Streptomyces","coelicolor A3(2)",NA,"SysBio Chalmers Github","/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/","Genus","Streptomyces sp. JHA26","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2234",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Labedella populi","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2235",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sediminibacterium soli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2236",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Collimonas silvisoli","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2237",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Halanaerobium saccharolyticum","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2238",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Sphingobacteriales bacterium 39-19","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2239",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Methanothrix harundinacea","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2240",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Actinoplanes aureus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2241",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Geodermatophilus aquaeductus","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
"2242",NA,NA,NA,NA,NA,NA,NA,"No curated GEM at species or genus level","Tsukamurella conjunctivitidis","No","Yes","No","gtdb_207_filtered",1,1,1,1,1,1,1,1,1,1,1
