ROW ID,GEM ID,Kingdom,Genus,Species.strain,Citation,Source,Filepath,Match criteria,Species of interest,Functional in COMETS?,taxonomy_id,lineage,db_name,cultivatedCrops,deciduousForest,dwarfScrub,emergentHerbaceousWetlands,evergreenForest,grasslandHerbaceous,mixedForest,pastureHay,sedgeHerbaceous,shrubScrub,woodyWetlands,source,pH_preference,temperature_preference,genome_link,GEM_ID,match_by
1285,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pseudanabaena sp. FACHB-2040,No,2692859,k__Bacteria;p__Cyanobacteriota;c__Cyanophyceae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena;s__Pseudanabaena sp. FACHB-2040,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.80261689,0.575,NA,NA,No curated GEM at species or genus level
1286,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Micromonospora sp. KC207,No,2530377,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora sp. KC207,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
1287,iJN746,Bacteria,Pseudomonas,putida KT2440,NA,BiGG iJN746,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml,Genus,Pseudomonas sp. 31-12,No,2201356,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 31-12,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,0.5,NA,iJN746,Genus
1288,riPB890,Bacteria,Pseudomonas,stutzeri A1501,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml,Genus,Pseudomonas sp. 31-12,No,2201356,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 31-12,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,0.5,NA,riPB890,Genus
1289,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas sp. 31-12,No,2201356,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 31-12,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,0.5,NA,riJN746,Genus
1290,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas sp. 31-12,No,2201356,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 31-12,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,0.5,NA,1YdBTEX2,Genus
1291,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas sp. 31-12,No,2201356,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 31-12,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,0.5,NA,ec_iJN1463,Genus
1292,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas sp. 31-12,No,2201356,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. 31-12,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,0.5,NA,iJN1462,Genus
1293,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Xenorhabdus innexi,No,290109,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Xenorhabdus;s__Xenorhabdus innexi,soil_microbe_db,NA,1,0,0,1,0,NA,NA,0,0,1,GTDB,2.914392605,12.7,NA,NA,No curated GEM at species or genus level
1294,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Collinsella phocaeensis,No,1871016,k__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella phocaeensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.137895834,40.06666667,NA,NA,No curated GEM at species or genus level
1295,iOR450,NA,Rhizobium,etli,Resendis-Antonio et al. 2011,NA,NA,Genus,Rhizobium rhizogenes,No,359,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Rhizobium;s__Rhizobium rhizogenes,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,13.96666667,NA,iOR450,Genus
1296,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Kibdelosporangium aridum,No,2030,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Kibdelosporangium;s__Kibdelosporangium aridum,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.884133972,41.13333333,NA,NA,No curated GEM at species or genus level
1297,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Nesterenkonia salmonea,No,1804987,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia salmonea,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.389063717,24.33333333,NA,NA,No curated GEM at species or genus level
1298,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Firmicutes bacterium TM09-10,No,2292898,k__Bacteria;p__Bacillota;c__;o__;f__;g__;s__Firmicutes bacterium TM09-10,soil_microbe_db,NA,1,1,1,1,1,1,1,1,1,1,GTDB,3.238786388,28.4,NA,NA,No curated GEM at species or genus level
1299,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Chryseobacterium muglaense,No,2893752,k__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__Chryseobacterium muglaense,soil_microbe_db,NA,1,1,0,1,1,1,NA,1,1,1,GTDB,3.039862265,32.33333333,NA,NA,No curated GEM at species or genus level
1300,iJN746,Bacteria,Pseudomonas,putida KT2440,NA,BiGG iJN746,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml,Genus,Pseudomonas baltica,No,2762576,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas baltica,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,40.06666667,NA,iJN746,Genus
1301,riPB890,Bacteria,Pseudomonas,stutzeri A1501,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml,Genus,Pseudomonas baltica,No,2762576,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas baltica,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,40.06666667,NA,riPB890,Genus
1302,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas baltica,No,2762576,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas baltica,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,40.06666667,NA,riJN746,Genus
1303,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas baltica,No,2762576,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas baltica,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,40.06666667,NA,1YdBTEX2,Genus
1304,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas baltica,No,2762576,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas baltica,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,40.06666667,NA,ec_iJN1463,Genus
1305,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas baltica,No,2762576,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas baltica,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.231182899,40.06666667,NA,iJN1462,Genus
1306,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Kitasatospora phosalacinea,No,2065,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Kitasatospora;s__Kitasatospora phosalacinea,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
1307,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Cognatishimia maritima,No,870908,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Cognatishimia;s__Cognatishimia maritima,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.43687663,1.8,NA,NA,No curated GEM at species or genus level
1308,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Oxalobacteraceae bacterium UBA5157,No,1953003,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__;s__Oxalobacteraceae bacterium UBA5157,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GEM catalog,4.316607167,0.5,NA,NA,No curated GEM at species or genus level
1309,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pararhodobacter marinus,No,2184063,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Pararhodobacter;s__Pararhodobacter marinus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.180306296,28.03333333,NA,NA,No curated GEM at species or genus level
1310,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Cladophialophora immunda,No,569365,k__Eukaryota;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__Cladophialophora immunda,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,Mycocosm,3.585429626,9.7,NA,NA,No curated GEM at species or genus level
1311,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Tatlockia sp.,No,2740535,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Tatlockia;s__Tatlockia sp.,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,SMAG,2.389063717,7.1,NA,NA,No curated GEM at species or genus level
1312,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Roseitalea porphyridii,No,1852022,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Phyllobacteriaceae;g__Roseitalea;s__Roseitalea porphyridii,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,28.03333333,NA,NA,No curated GEM at species or genus level
1313,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Curtobacterium flaccumfaciens,No,2035,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Curtobacterium;s__Curtobacterium flaccumfaciens,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
1314,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Massilia sp. Root418,No,1736532,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__Massilia sp. Root418,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.025084796,19.26666667,NA,NA,No curated GEM at species or genus level
1315,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Micromonospora eburnea,No,227316,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micromonosporales;f__Micromonosporaceae;g__Micromonospora;s__Micromonospora eburnea,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.809762723,41.13333333,NA,NA,No curated GEM at species or genus level
1316,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pestalotiopsis sp. NC0098,No,1907218,k__Eukaryota;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Pestalotiopsis;s__Pestalotiopsis sp. NC0098,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,Mycocosm,8.612730643,19.26666667,NA,NA,No curated GEM at species or genus level
1317,NA,Bacteria,Bacillus,pseudofirmus OF4,Xu et al. 2019,NA,NA,Genus,Bacillus sp. FJAT-42376,No,2014076,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__Bacillus sp. FJAT-42376,soil_microbe_db,NA,1,1,0,1,1,1,1,1,1,1,GTDB,2.71460709,15,NA,NA,Genus
1318,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Rhizoclosmatium globosum,No,329046,k__Eukaryota;p__Chytridiomycota;c__Chytridiomycetes;o__Chytridiales;f__Chytriomycetaceae;g__Rhizoclosmatium;s__Rhizoclosmatium globosum,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,Mycocosm,3.4,9.7,NA,NA,No curated GEM at species or genus level
1319,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Collimonas pratensis,No,279113,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Collimonas;s__Collimonas pratensis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.337882756,41.13333333,NA,NA,No curated GEM at species or genus level
1320,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Methylobacter psychrophilus,No,96941,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylobacter;s__Methylobacter psychrophilus,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.389063717,0.575,NA,NA,No curated GEM at species or genus level
1321,salb,Bacteria,Streptomyces,albidoflavus (albus J1074),Sulheim et al. 2020,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/,Genus,Streptomyces sp. V3I7,No,3042278,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. V3I7,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.612730643,41.13333333,NA,salb,Genus
1322,sco,Bacteria,Streptomyces,coelicolor A3(2),NA,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/,Genus,Streptomyces sp. V3I7,No,3042278,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. V3I7,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.612730643,41.13333333,NA,sco,Genus
1323,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Nocardioides sp. SLBN-35,No,2768445,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__Nocardioides sp. SLBN-35,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
1324,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Alphaproteobacteria bacterium,No,1913988,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__Alphaproteobacteria bacterium,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,SMAG,3.555868465,10,NA,NA,No curated GEM at species or genus level
1325,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sphingomonas desiccabilis,No,429134,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__Sphingomonas desiccabilis,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,6.066274204,41.13333333,NA,NA,No curated GEM at species or genus level
1326,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Lactarius pseudohatsudake,No,1932123,k__Eukaryota;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__Lactarius pseudohatsudake,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,Mycocosm,3.937491341,8.5,NA,NA,No curated GEM at species or genus level
1327,salb,Bacteria,Streptomyces,albidoflavus (albus J1074),Sulheim et al. 2020,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/salb/,Genus,Streptomyces sp. NRRL S-1777,No,1463887,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. NRRL S-1777,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.612730643,41.13333333,NA,salb,Genus
1328,sco,Bacteria,Streptomyces,coelicolor A3(2),NA,SysBio Chalmers Github,/projectnb/talbot-lab-data/metabolic_models/curated_models/sco/,Genus,Streptomyces sp. NRRL S-1777,No,1463887,k__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp. NRRL S-1777,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,8.612730643,41.13333333,NA,sco,Genus
1329,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Falsiroseomonas bella,No,2184016,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Falsiroseomonas;s__Falsiroseomonas bella,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
1330,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Paludibacterium purpuratum,No,1144873,k__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Neisseriales;f__Chromobacteriaceae;g__Paludibacterium;s__Paludibacterium purpuratum,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.80261689,0.5,NA,NA,No curated GEM at species or genus level
1331,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pseudorhizobium flavum,No,1335061,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Pseudorhizobium;s__Pseudorhizobium flavum,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,4.2272237,20.76666667,NA,NA,No curated GEM at species or genus level
1332,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Tissierella sp.,No,41274,k__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Tissierellaceae;g__Tissierella;s__Tissierella sp.,soil_microbe_db,NA,1,0,0,0,0,1,0,0,0,1,GTDB,3.224971218,15.4,NA,NA,No curated GEM at species or genus level
1333,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Spiribacter salilacus,No,2664894,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Ectothiorhodospiraceae;g__Spiribacter;s__Spiribacter salilacus,soil_microbe_db,NA,1,1,1,1,1,1,0,1,1,1,GTDB,3.80261689,9.7,NA,NA,No curated GEM at species or genus level
1334,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Sandarakinorhabdus rubra,No,2672568,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingosinicellaceae;g__Sandarakinorhabdus;s__Sandarakinorhabdus rubra,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,3.43687663,14.8,NA,NA,No curated GEM at species or genus level
1335,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Methylobacterium oryzihabitans,No,2499852,k__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Methylobacteriaceae;g__Methylobacterium;s__Methylobacterium oryzihabitans,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,8.612730643,41.13333333,NA,NA,No curated GEM at species or genus level
1336,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Methanosaeta sp. PtaB.Bin039,No,1811685,k__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__Methanosaeta sp. PtaB.Bin039,soil_microbe_db,NA,1,0,1,1,0,NA,0,0,0,1,GTDB,2.586033828,14.13333333,NA,NA,No curated GEM at species or genus level
1337,iJN746,Bacteria,Pseudomonas,putida KT2440,NA,BiGG iJN746,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/bigg/iJN746.xml,Genus,Pseudomonas sp. S5(2021),No,2875694,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. S5(2021),soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.874332744,23.36666667,NA,iJN746,Genus
1338,riPB890,Bacteria,Pseudomonas,stutzeri A1501,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iPB890_rGEM_v3.xml,Genus,Pseudomonas sp. S5(2021),No,2875694,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. S5(2021),soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.874332744,23.36666667,NA,riPB890,Genus
1339,riJN746,Bacteria,Pseudomonas,putida KT2440,Borer et al. 2019,IndiMeSH,/projectnb2/talbot-lab-data/zrwerbin/interactions/models/sbml/iJN746_rGEM_v3.xml,Genus,Pseudomonas sp. S5(2021),No,2875694,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. S5(2021),soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.874332744,23.36666667,NA,riJN746,Genus
1340,1YdBTEX2,Bacteria,Pseudomonas,veronii 1YdBTEX2,Hadadi et al. 2020,"not in supp data.. This github has information on remi models and data, but can't find xml for 1YdBTEX2",NA,Genus,Pseudomonas sp. S5(2021),No,2875694,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. S5(2021),soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.874332744,23.36666667,NA,1YdBTEX2,Genus
1341,ec_iJN1463,NA,Pseudomonas,putida KT2440,Bujdos et al. 2023,https://raw.githubusercontent.com/DalimilBujdos/GECKO/master/models/iJN1463/iJN1463.xml,/projectnb2/talbot-lab-data/metabolic_models/curated_models/iJN1463/,Genus,Pseudomonas sp. S5(2021),No,2875694,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. S5(2021),soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.874332744,23.36666667,NA,ec_iJN1463,Genus
1342,iJN1462,NA,Pseudomonas,putida KT2440,Nogales et al. 2020,paper supplement,NA,Genus,Pseudomonas sp. S5(2021),No,2875694,k__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas sp. S5(2021),soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,JGI GOLD,2.874332744,23.36666667,NA,iJN1462,Genus
1343,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Paenibacillus vini,No,1476024,k__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__Paenibacillus vini,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,2.587942721,14.8,NA,NA,No curated GEM at species or genus level
1344,NA,NA,NA,NA,NA,NA,NA,No curated GEM at species or genus level,Pseudoflavitalea sp. G-6-1-2,No,2728841,k__Bacteria;p__Bacteroidota;c__Chitinophagia;o__Chitinophagales;f__Chitinophagaceae;g__Pseudoflavitalea;s__Pseudoflavitalea sp. G-6-1-2,soil_microbe_db,1,1,1,1,1,1,1,1,1,1,1,GTDB,5.875391538,0.5,NA,NA,No curated GEM at species or genus level
